       1329.27      1678.34       26.945206       0      0.00000      0.00000      1.00000
       1441.33      3850.48       20.726027       0      0.00000      0.00000      1.00000
       2475.28      2736.62       20.520548       0      0.00000      0.00000      1.00000
       1981.61      3068.74       26.972603       0      0.00000      0.00000      1.00000
       1847.36      692.122       24.589041       0      0.00000      0.00000      1.00000
       849.953      1437.53       23.986301       0      0.00000      0.00000      1.00000
       1352.73      739.063       20.712328       0      0.00000      0.00000      1.00000
       3124.14      145.225       22.164383       0      0.00000      0.00000      1.00000
       3803.87      3872.12       24.534246       0      0.00000      0.00000      1.00000
       2120.47      1991.73       23.027397       0      0.00000      0.00000      1.00000
       1634.17      3384.82       19.767122       0      0.00000      0.00000      1.00000
       2013.35      3478.27       25.849316       0      0.00000      0.00000      1.00000
       2096.77      3972.77       21.520548       0      0.00000      0.00000      1.00000
       3384.44      1562.27       24.821918       0      0.00000      0.00000      1.00000
       2472.35      2627.03       26.520548       0      0.00000      0.00000      1.00000
       1171.39      917.154       22.589041       0      0.00000      0.00000      1.00000
       663.899      1615.09       26.931507       0      0.00000      0.00000      1.00000
       2453.32      2747.69       19.972603       0      0.00000      0.00000      1.00000
       1969.92      1715.59       21.821918       0      0.00000      0.00000      1.00000
       609.857      1827.63       26.890411       0      0.00000      0.00000      1.00000
       2672.01      2367.02       21.602739       0      0.00000      0.00000      1.00000
       2471.80      2244.06       16.602739       0      0.00000      0.00000      1.00000
       2747.56      2895.15       26.808220       0      0.00000      0.00000      1.00000
       1196.02      641.945       15.328767       0      0.00000      0.00000      1.00000
       473.418      1497.31       22.397261       0      0.00000      0.00000      1.00000
       4094.68      2920.70       11.041096       0      0.00000      0.00000      1.00000
       3772.91      180.945       25.082191       0      0.00000      0.00000      1.00000
       3447.21      2157.64       24.054794       0      0.00000      0.00000      1.00000
       3833.40      1398.70       25.054794       0      0.00000      0.00000      1.00000
       1244.40      2626.07       26.342466       0      0.00000      0.00000      1.00000
       431.458      1135.38       23.904110       0      0.00000      0.00000      1.00000
       1588.43      3917.02       25.123287       0      0.00000      0.00000      1.00000
       1146.44      1233.84       25.410959       0      0.00000      0.00000      1.00000
       645.635      148.892       23.424658       0      0.00000      0.00000      1.00000
       2296.62      39.9110       22.383562       0      0.00000      0.00000      1.00000
       3366.19      1480.79       17.958904       0      0.00000      0.00000      1.00000
       419.829      844.078       16.643835       0      0.00000      0.00000      1.00000
       1311.86      522.152       15.739726       0      0.00000      0.00000      1.00000
       3452.71      4117.05       22.109589       0      0.00000      0.00000      1.00000
       1385.73      1157.68       22.205479       0      0.00000      0.00000      1.00000
       73.5253      2084.51       26.027397       0      0.00000      0.00000      1.00000
       1424.86      1400.38       21.643835       0      0.00000      0.00000      1.00000
       754.102      281.858       20.410959       0      0.00000      0.00000      1.00000
       3079.63      3096.83       26.643835       0      0.00000      0.00000      1.00000
       1667.90      896.378       25.356165       0      0.00000      0.00000      1.00000
       2405.27      2774.84       21.958904       0      0.00000      0.00000      1.00000
       382.822      1290.57       22.068493       0      0.00000      0.00000      1.00000
       2455.49      1665.54       23.876713       0      0.00000      0.00000      1.00000
       2209.32      2208.79       18.219177       0      0.00000      0.00000      1.00000
       2340.65      376.899       26.356165       0      0.00000      0.00000      1.00000
       971.707      1872.48       19.753424       0      0.00000      0.00000      1.00000
       891.564      1441.97       24.945206       0      0.00000      0.00000      1.00000
       2373.19      1727.02       26.150684       0      0.00000      0.00000      1.00000
       36.9058      1719.81       21.356165       0      0.00000      0.00000      1.00000
       1929.87      843.017       26.465754       0      0.00000      0.00000      1.00000
       3966.51      273.875       25.643835       0      0.00000      0.00000      1.00000
       1169.68      2421.87       21.917809       0      0.00000      0.00000      1.00000
       2209.78      935.727       25.931507       0      0.00000      0.00000      1.00000
       3653.67      754.645       24.780821       0      0.00000      0.00000      1.00000
       3518.78      104.369       23.890411       0      0.00000      0.00000      1.00000
       2065.57      350.931       24.301371       0      0.00000      0.00000      1.00000
       1670.60      1534.81       25.054794       0      0.00000      0.00000      1.00000
       3857.71      3957.99       24.013699       0      0.00000      0.00000      1.00000
       535.981      3263.27       20.178082       0      0.00000      0.00000      1.00000
       2747.36      2880.69       23.315069       0      0.00000      0.00000      1.00000
       1862.93      1265.88       19.739725       0      0.00000      0.00000      1.00000
       2575.65      3808.61       25.205479       0      0.00000      0.00000      1.00000
       625.486      1078.53       22.958904       0      0.00000      0.00000      1.00000
       2385.85      234.534       23.876713       0      0.00000      0.00000      1.00000
       239.652      2617.09       26.301369       0      0.00000      0.00000      1.00000
       2183.71      1921.93       25.643835       0      0.00000      0.00000      1.00000
       2118.40      110.622       20.698629       0      0.00000      0.00000      1.00000
       2008.60      747.478       26.712328       0      0.00000      0.00000      1.00000
       542.038      1171.27       22.958904       0      0.00000      0.00000      1.00000
       688.279      1894.82       25.219177       0      0.00000      0.00000      1.00000
       604.105      1439.74       20.315069       0      0.00000      0.00000      1.00000
       4086.97      1849.81       22.753424       0      0.00000      0.00000      1.00000
       3035.21      176.773       22.479452       0      0.00000      0.00000      1.00000
       1322.90      1310.52       26.164383       0      0.00000      0.00000      1.00000
       2401.37      50.5107       24.602739       0      0.00000      0.00000      1.00000
       808.745      716.424       16.630136       0      0.00000      0.00000      1.00000
       839.345      289.892       22.465754       0      0.00000      0.00000      1.00000
       3608.40      1574.53       26.205479       0      0.00000      0.00000      1.00000
       1544.67      2569.66       22.917809       0      0.00000      0.00000      1.00000
       3794.40      2382.37       23.986301       0      0.00000      0.00000      1.00000
       2759.88      3607.78       24.191780       0      0.00000      0.00000      1.00000
       3314.46      3760.02       22.054794       0      0.00000      0.00000      1.00000
       2915.70      833.964       23.753424       0      0.00000      0.00000      1.00000
       867.428      1441.51       21.219177       0      0.00000      0.00000      1.00000
       943.613      124.267       25.739725       0      0.00000      0.00000      1.00000
       1779.36      3073.08       23.356165       0      0.00000      0.00000      1.00000
       3417.37      1465.77       14.808219       0      0.00000      0.00000      1.00000
       2844.22      3727.20       25.808220       0      0.00000      0.00000      1.00000
       1545.62      629.539       26.863014       0      0.00000      0.00000      1.00000
       4010.72      2900.46       26.890411       0      0.00000      0.00000      1.00000
       501.003      2562.85       15.657535       0      0.00000      0.00000      1.00000
       165.238      2266.91       24.602739       0      0.00000      0.00000      1.00000
       2041.93      546.177       25.808220       0      0.00000      0.00000      1.00000
       1030.88      2525.92       26.547945       0      0.00000      0.00000      1.00000
       1843.10      4038.43       26.438356       0      0.00000      0.00000      1.00000
       468.547      2910.39       21.917809       0      0.00000      0.00000      1.00000
       2801.97      1007.49       21.356165       0      0.00000      0.00000      1.00000
       3035.62      2953.22       22.438356       0      0.00000      0.00000      1.00000
       3075.51      1561.52       24.506849       0      0.00000      0.00000      1.00000
       3310.76      394.724       23.136986       0      0.00000      0.00000      1.00000
       3984.96      1680.78       24.095890       0      0.00000      0.00000      1.00000
       164.426      4084.64       19.260273       0      0.00000      0.00000      1.00000
       931.411      149.324       26.684931       0      0.00000      0.00000      1.00000
       414.643      2563.08       26.027397       0      0.00000      0.00000      1.00000
       3740.85      1658.76       23.452055       0      0.00000      0.00000      1.00000
       351.120      1355.83       26.164383       0      0.00000      0.00000      1.00000
       724.908      1513.64       26.041096       0      0.00000      0.00000      1.00000
       3837.98      1021.15       19.972603       0      0.00000      0.00000      1.00000
       2529.78      2104.47       20.315069       0      0.00000      0.00000      1.00000
       2028.11      4021.37       16.698629       0      0.00000      0.00000      1.00000
       3404.28      2944.92       23.698629       0      0.00000      0.00000      1.00000
       156.795      4121.51       25.657534       0      0.00000      0.00000      1.00000
       3710.31      3000.85       24.835617       0      0.00000      0.00000      1.00000
       3686.08      3995.37       16.958904       0      0.00000      0.00000      1.00000
       3768.01      598.535       22.027397       0      0.00000      0.00000      1.00000
       3518.35      1875.93       22.657534       0      0.00000      0.00000      1.00000
       779.254      1889.02       17.684931       0      0.00000      0.00000      1.00000
       357.301      104.776       20.301371       0      0.00000      0.00000      1.00000
       1516.14      2001.95       22.780821       0      0.00000      0.00000      1.00000
       3115.60      3866.72       26.356165       0      0.00000      0.00000      1.00000
       2270.31      67.4448       20.438356       0      0.00000      0.00000      1.00000
       2370.39      3022.69       23.931507       0      0.00000      0.00000      1.00000
       2521.13      239.714       22.383562       0      0.00000      0.00000      1.00000
       2998.05      2215.22       22.027397       0      0.00000      0.00000      1.00000
       613.304      1637.47       24.561644       0      0.00000      0.00000      1.00000
       1164.71      2884.64       17.547945       0      0.00000      0.00000      1.00000
       1128.49      99.5177       26.315069       0      0.00000      0.00000      1.00000
       2817.89      3597.40       24.931507       0      0.00000      0.00000      1.00000
       1527.84      3608.10       22.849316       0      0.00000      0.00000      1.00000
       2901.44      2058.14       19.232876       0      0.00000      0.00000      1.00000
       811.835      3602.05       26.000000       0      0.00000      0.00000      1.00000
       1549.60      2187.91       22.205479       0      0.00000      0.00000      1.00000
       642.424      3937.22       25.178082       0      0.00000      0.00000      1.00000
       588.764      173.027       23.945206       0      0.00000      0.00000      1.00000
       726.259      1402.99       24.287670       0      0.00000      0.00000      1.00000
       3022.80      1350.85       25.246574       0      0.00000      0.00000      1.00000
       2642.57      345.168       19.794521       0      0.00000      0.00000      1.00000
       2357.67      1286.56       22.465754       0      0.00000      0.00000      1.00000
       313.353      592.509       25.150684       0      0.00000      0.00000      1.00000
       1677.86      3265.14       15.863013       0      0.00000      0.00000      1.00000
       1607.26      2292.46       21.260273       0      0.00000      0.00000      1.00000
       3541.50      2840.30       19.315069       0      0.00000      0.00000      1.00000
